0.0061	0.946815	0.061	0.105023	0.061	0.105023
0.0062	0.945972	0.062	0.105023	0.062	0.105023
0.0063	0.94513	0.063	0.105023	0.063	0.105023
0.0064	0.94429	0.064	0.105023	0.064	0.105023
0.0065	0.94345	0.065	0.105023	0.065	0.105023
0.0066	0.942611	0.066	0.105023	0.066	0.105023
0.0067	0.941773	0.067	0.105023	0.067	0.105023
0.0068	0.940936	0.068	0.105023	0.068	0.105023
0.0069	0.9401	0.069	0.105023	0.069	0.105023
0.007	0.939264	0.07	0.105023	0.07	0.105023
0.0071	0.93843	0.071	0.105023	0.071	0.105023
0.0072	0.937596	0.072	0.105023	0.072	0.105023
0.0073	0.936764	0.073	0.105023	0.073	0.105023
0.0074	0.935932	0.074	0.105023	0.074	0.105023
0.0075	0.935101	0.075	0.105023	0.075	0.105023
0.0076	0.934272	0.076	0.105023	0.076	0.105023
0.0077	0.933443	0.077	0.105023	0.077	0.105023
0.0078	0.932615	0.078	0.105023	0.078	0.105023
0.0079	0.931788	0.079	0.105023	0.079	0.105023
0.008	0.930961	0.08	0.105023	0.08	0.105023
0.0081	0.930136	0.081	0.105023	0.081	0.105023
0.0082	0.929312	0.082	0.105023	0.082	0.105023
0.0083	0.928488	0.083	0.105023	0.083	0.105023
0.0084	0.927665	0.084	0.105023	0.084	0.105023
0.0085	0.926844	0.085	0.105023	0.085	0.105023
0.0086	0.926023	0.086	0.105023	0.086	0.105023
0.0087	0.925203	0.087	0.105023	0.087	0.105023
0.0088	0.924384	0.088	0.105023	0.088	0.105023
0.0089	0.923566	0.089	0.105023	0.089	0.105023
0.009	0.922748	0.09	0.105023	0.09	0.105023
0.0091	0.921932	0.091	0.105023	0.091	0.105023
0.0092	0.921117	0.092	0.105023	0.092	0.105023
0.0093	0.920302	0.093	0.105023	0.093	0.105023
0.0094	0.919488	0.094	0.105023	0.094	0.105023
0.0095	0.918675	0.095	0.105023	0.095	0.105023
0.0096	0.917864	0.096	0.105023	0.096	0.105023
0.0097	0.917052	0.097	0.105023	0.097	0.105023
0.0098	0.916242	0.098	0.105023	0.098	0.105023
0.0099	0.915433	0.099	0.105023	0.099	0.105023
0.01	0.914625	0.1	0.105023	0.1	0.105023
0.0101	0.913817	0.101	0.105023	0.101	0.105023
0.0102	0.91301	0.102	0.105023	0.102	0.105023
0.0103	0.912205	0.103	0.105023	0.103	0.105023
0.0104	0.9114	0.104	0.105023	0.104	0.105023
0.0105	0.910596	0.105	0.105023	0.105	0.105023
0.0106	0.909792	0.106	0.105023	0.106	0.105023
0.0107	0.90899	0.107	0.105023	0.107	0.105023
0.0108	0.908189	0.108	0.105023	0.108	0.105023
0.0109	0.907388	0.109	0.105023	0.109	0.105023
0.011	0.906589	0.11	0.105023	0.11	0.105023
0.0111	0.90579	0.111	0.105023	0.111	0.105023
0.0112	0.904992	0.112	0.105023	0.112	0.105023
0.0113	0.904195	0.113	0.105023	0.113	0.105023
0.0114	0.903398	0.114	0.105023	0.114	0.105023
0.0115	0.902603	0.115	0.105023	0.115	0.105023
0.0116	0.901809	0.116	0.105023	0.116	0.105023
0.0117	0.901015	0.117	0.105023	0.117	0.105023
0.0118	0.900222	0.118	0.105023	0.118	0.105023
0.0119	0.89943	0.119	0.105023	0.119	0.105023
0.012	0.898639	0.12	0.105023	0.12	0.105023
0.0121	0.897849	0.121	0.105023	0.121	0.105023
0.0122	0.89706	0.122	0.105023	0.122	0.105023
0.0123	0.896271	0.123	0.105023	0.123	0.105023
0.0124	0.895484	0.124	0.105023	0.124	0.105023
0.0125	0.894697	0.125	0.105023	0.125	0.105023
0.0126	0.893911	0.126	0.105023	0.126	0.105023
0.0127	0.893126	0.127	0.105023	0.127	0.105023
0.0128	0.892342	0.128	0.105023	0.128	0.105023
0.0129	0.891558	0.129	0.105023	0.129	0.105023
0.013	0.890776	0.13	0.105023	0.13	0.105023
0.0131	0.889994	0.131	0.105023	0.131	0.105023
0.0132	0.889213	0.132	0.105023	0.132	0.105023
0.0133	0.888433	0.133	0.105023	0.133	0.105023
0.0134	0.887654	0.134	0.105023	0.134	0.105023
0.0135	0.886876	0.135	0.105023	0.135	0.105023
0.0136	0.886098	0.136	0.105023	0.136	0.105023
0.0137	0.885322	0.137	0.105023	0.137	0.105023
0.0138	0.884546	0.138	0.105023	0.138	0.105023
0.0139	0.883771	0.139	0.105023	0.139	0.105023
0.014	0.882997	0.14	0.105023	0.14	0.105023
0.0141	0.882224	0.141	0.105023	0.141	0.105023
0.0142	0.881451	0.142	0.105023	0.142	0.105023
0.0143	0.88068	0.143	0.105023	0.143	0.105023
0.0144	0.879909	0.144	0.105023	0.144	0.105023
0.0145	0.879139	0.145	0.105023	0.145	0.105023
0.0146	0.87837	0.146	0.105023	0.146	0.105023
0.0147	0.877602	0.147	0.105023	0.147	0.105023
0.0148	0.876834	0.148	0.105023	0.148	0.105023
0.0149	0.876068	0.149	0.105023	0.149	0.105023
0.015	0.875302	0.15	0.105023	0.15	0.105023
0.0151	0.874537	0.151	0.105023	0.151	0.105023
0.0152	0.873773	0.152	0.105023	0.152	0.105023
0.0153	0.87301	0.153	0.105023	0.153	0.105023
0.0154	0.872247	0.154	0.105023	0.154	0.105023
0.0155	0.871486	0.155	0.105023	0.155	0.105023
0.0156	0.870725	0.156	0.105023	0.156	0.105023
0.0157	0.869965	0.157	0.105023	0.157	0.105023
0.0158	0.869206	0.158	0.105023	0.158	0.105023
0.0159	0.868447	0.159	0.105023	0.159	0.105023
0.016	0.86769	0.16	0.105023	0.16	0.105023
0.0161	0.866933	0.161	0.105023	0.161	0.105023
0.0162	0.866177	0.162	0.105023	0.162	0.105023
0.0163	0.865422	0.163	0.105023	0.163	0.105023
0.0164	0.864668	0.164	0.105023	0.164	0.105023
0.0165	0.863914	0.165	0.105023	0.165	0.105023
0.0166	0.863162	0.166	0.105023	0.166	0.105023
0.0167	0.86241	0.167	0.105023	0.167	0.105023
0.0168	0.861659	0.168	0.105023	0.168	0.105023
0.0169	0.860908	0.169	0.105023	0.169	0.105023
0.017	0.860159	0.17	0.105023	0.17	0.105023
0.0171	0.85941	0.171	0.105023	0.171	0.105023
0.0172	0.858663	0.172	0.105023	0.172	0.105023
0.0173	0.857916	0.173	0.105023	0.173	0.105023
0.0174	0.857169	0.174	0.105023	0.174	0.105023
0.0175	0.856424	0.175	0.105023	0.175	0.105023
0.0176	0.855679	0.176	0.105023	0.176	0.105023
0.0177	0.854936	0.177	0.105023	0.177	0.105023
0.0178	0.854193	0.178	0.105023	0.178	0.105023
0.0179	0.85345	0.179	0.105023	0.179	0.105023
0.018	0.852709	0.18	0.105023	0.18	0.105023
0.0181	0.851969	0.181	0.105023	0.181	0.105023
0.0182	0.851229	0.182	0.105023	0.182	0.105023
0.0183	0.85049	0.183	0.105023	0.183	0.105023
0.0184	0.849752	0.184	0.105023	0.184	0.105023
0.0185	0.849014	0.185	0.105023	0.185	0.105023
0.0186	0.848278	0.186	0.105023	0.186	0.105023
0.0187	0.847542	0.187	0.105023	0.187	0.105023
0.0188	0.846807	0.188	0.105023	0.188	0.105023
0.0189	0.846072	0.189	0.105023	0.189	0.105023
0.019	0.845339	0.19	0.105023	0.19	0.105023
0.0191	0.844606	0.191	0.105023	0.191	0.105023
0.0192	0.843874	0.192	0.105023	0.192	0.105023
0.0193	0.843143	0.193	0.105023	0.193	0.105023
0.0194	0.842413	0.194	0.105023	0.194	0.105023
0.0195	0.841683	0.195	0.105023	0.195	0.105023
0.0196	0.840955	0.196	0.105023	0.196	0.105023
0.0197	0.840227	0.197	0.105023	0.197	0.105023
0.0198	0.8395	0.198	0.105023	0.198	0.105023
0.0199	0.838773	0.199	0.105023	0.199	0.105023
0.02	0.838048	0.2	0.105023	0.2	0.105023
0.0201	0.837323	0.201	0.105023	0.201	0.105023
0.0202	0.836599	0.202	0.105023	0.202	0.105023
0.0203	0.835875	0.203	0.105023	0.203	0.105023
0.0204	0.835153	0.204	0.105023	0.204	0.105023
0.0205	0.834431	0.205	0.105023	0.205	0.105023
0.0206	0.83371	0.206	0.105023	0.206	0.105023
0.0207	0.83299	0.207	0.105023	0.207	0.105023
0.0208	0.832271	0.208	0.105023	0.208	0.105023
0.0209	0.831552	0.209	0.105023	0.209	0.105023
0.021	0.830834	0.21	0.105023	0.21	0.105023
0.0211	0.830117	0.211	0.105023	0.211	0.105023
0.0212	0.829401	0.212	0.105023	0.212	0.105023
0.0213	0.828685	0.213	0.105023	0.213	0.105023
0.0214	0.82797	0.214	0.105023	0.214	0.105023
0.0215	0.827256	0.215	0.105023	0.215	0.105023
0.0216	0.826543	0.216	0.105023	0.216	0.105023
0.0217	0.825831	0.217	0.105023	0.217	0.105023
0.0218	0.825119	0.218	0.105023	0.218	0.105023
0.0219	0.824408	0.219	0.105023	0.219	0.105023
0.022	0.823698	0.22	0.105023	0.22	0.105023
0.0221	0.822988	0.221	0.105023	0.221	0.105023
0.0222	0.822279	0.222	0.105023	0.222	0.105023
0.0223	0.821572	0.223	0.105023	0.223	0.105023
0.0224	0.820864	0.224	0.105023	0.224	0.105023
0.0225	0.820158	0.225	0.105023	0.225	0.105023
0.0226	0.819452	0.226	0.105023	0.226	0.105023
0.0227	0.818747	0.227	0.105023	0.227	0.105023
0.0228	0.818043	0.228	0.105023	0.228	0.105023
0.0229	0.81734	0.229	0.105023	0.229	0.105023
0.023	0.816637	0.23	0.105023	0.23	0.105023
0.0231	0.815935	0.231	0.105023	0.231	0.105023
0.0232	0.815234	0.232	0.105023	0.232	0.105023
0.0233	0.814534	0.233	0.105023	0.233	0.105023
0.0234	0.813834	0.234	0.105023	0.234	0.105023
0.0235	0.813135	0.235	0.105023	0.235	0.105023
0.0236	0.812437	0.236	0.105023	0.236	0.105023
0.0237	0.81174	0.237	0.105023	0.237	0.105023
0.0238	0.811043	0.238	0.105023	0.238	0.105023
0.0239	0.810347	0.239	0.105023	0.239	0.105023
0.024	0.809652	0.24	0.105023	0.24	0.105023
0.0241	0.808957	0.241	0.105023	0.241	0.105023
0.0242	0.808264	0.242	0.105023	0.242	0.105023
0.0243	0.807571	0.243	0.105023	0.243	0.105023
0.0244	0.806878	0.244	0.105023	0.244	0.105023
0.0245	0.806187	0.245	0.105023	0.245	0.105023
0.0246	0.805496	0.246	0.105023	0.246	0.105023
0.0247	0.804806	0.247	0.105023	0.247	0.105023
0.0248	0.804117	0.248	0.105023	0.248	0.105023
0.0249	0.803428	0.249	0.105023	0.249	0.105023
0.025	0.802741	0.25	0.105023	0.25	0.105023
0.0251	0.802054	0.251	0.105023	0.251	0.105023
0.0252	0.801367	0.252	0.105023	0.252	0.105023
0.0253	0.800682	0.253	0.105023	0.253	0.105023
0.0254	0.799997	0.254	0.105023	0.254	0.105023
0.0255	0.799313	0.255	0.105023	0.255	0.105023
0.0256	0.798629	0.256	0.105023	0.256	0.105023
0.0257	0.797946	0.257	0.105023	0.257	0.105023
0.0258	0.797265	0.258	0.105023	0.258	0.105023
0.0259	0.796583	0.259	0.105023	0.259	0.105023
0.026	0.795903	0.26	0.105023	0.26	0.105023
0.0261	0.795223	0.261	0.105023	0.261	0.105023
0.0262	0.794544	0.262	0.105023	0.262	0.105023
0.0263	0.793866	0.263	0.105023	0.263	0.105023
0.0264	0.793188	0.264	0.105023	0.264	0.105023
0.0265	0.792511	0.265	0.105023	0.265	0.105023
0.0266	0.791835	0.266	0.105023	0.266	0.105023
0.0267	0.79116	0.267	0.105023	0.267	0.105023
0.0268	0.790485	0.268	0.105023	0.268	0.105023
0.0269	0.789811	0.269	0.105023	0.269	0.105023
0.027	0.789137	0.27	0.105023	0.27	0.105023
0.0271	0.788465	0.271	0.105023	0.271	0.105023
0.0272	0.787793	0.272	0.105023	0.272	0.105023
0.0273	0.787122	0.273	0.105023	0.273	0.105023
0.0274	0.786451	0.274	0.105023	0.274	0.105023
0.0275	0.785782	0.275	0.105023	0.275	0.105023
0.0276	0.785113	0.276	0.105023	0.276	0.105023
0.0277	0.784444	0.277	0.105023	0.277	0.105023
0.0278	0.783777	0.278	0.105023	0.278	0.105023
0.0279	0.78311	0.279	0.105023	0.279	0.105023
0.028	0.782444	0.28	0.105023	0.28	0.105023
0.0281	0.781778	0.281	0.105023	0.281	0.105023
0.0282	0.781113	0.282	0.105023	0.282	0.105023
0.0283	0.780449	0.283	0.105023	0.283	0.105023
0.0284	0.779786	0.284	0.105023	0.284	0.105023
0.0285	0.779123	0.285	0.105023	0.285	0.105023
0.0286	0.778462	0.286	0.105023	0.286	0.105023
0.0287	0.7778	0.287	0.105023	0.287	0.105023
0.0288	0.77714	0.288	0.105023	0.288	0.105023
0.0289	0.77648	0.289	0.105023	0.289	0.105023
0.029	0.775821	0.29	0.105023	0.29	0.105023
0.0291	0.775162	0.291	0.105023	0.291	0.105023
0.0292	0.774505	0.292	0.105023	0.292	0.105023
0.0293	0.773848	0.293	0.105023	0.293	0.105023
0.0294	0.773191	0.294	0.105023	0.294	0.105023
0.0295	0.772536	0.295	0.105023	0.295	0.105023
0.0296	0.771881	0.296	0.105023	0.296	0.105023
0.0297	0.771226	0.297	0.105023	0.297	0.105023
0.0298	0.770573	0.298	0.105023	0.298	0.105023
0.0299	0.76992	0.299	0.105023	0.299	0.105023
0.03	0.769268	0.3	0.105023	0.3	0.105023
0.0301	0.768616	0.301	0.105023	0.301	0.105023
0.0302	0.767965	0.302	0.105023	0.302	0.105023
0.0303	0.767315	0.303	0.105023	0.303	0.105023
0.0304	0.766666	0.304	0.105023	0.304	0.105023
0.0305	0.766017	0.305	0.105023	0.305	0.105023
0.0306	0.765369	0.306	0.105023	0.306	0.105023
0.0307	0.764722	0.307	0.105023	0.307	0.105023
0.0308	0.764075	0.308	0.105023	0.308	0.105023
0.0309	0.763429	0.309	0.105023	0.309	0.105023
0.031	0.762784	0.31	0.105023	0.31	0.105023
0.0311	0.762139	0.311	0.105023	0.311	0.105023
0.0312	0.761495	0.312	0.105023	0.312	0.105023
0.0313	0.760852	0.313	0.105023	0.313	0.105023
0.0314	0.760209	0.314	0.105023	0.314	0.105023
0.0315	0.759567	0.315	0.105023	0.315	0.105023
0.0316	0.758926	0.316	0.105023	0.316	0.105023
0.0317	0.758286	0.317	0.105023	0.317	0.105023
0.0318	0.757646	0.318	0.105023	0.318	0.105023
0.0319	0.757007	0.319	0.105023	0.319	0.105023
0.032	0.756368	0.32	0.105023	0.32	0.105023
0.0321	0.75573	0.321	0.105023	0.321	0.105023
0.0322	0.755093	0.322	0.105023	0.322	0.105023
0.0323	0.754457	0.323	0.105023	0.323	0.105023
0.0324	0.753821	0.324	0.105023	0.324	0.105023
0.0325	0.753186	0.325	0.105023	0.325	0.105023
0.0326	0.752551	0.326	0.105023	0.326	0.105023
0.0327	0.751917	0.327	0.105023	0.327	0.105023
0.0328	0.751284	0.328	0.105023	0.328	0.105023
0.0329	0.750652	0.329	0.105023	0.329	0.105023
0.033	0.75002	0.33	0.105023	0.33	0.105023
0.0331	0.749389	0.331	0.105023	0.331	0.105023
0.0332	0.748758	0.332	0.105023	0.332	0.105023
0.0333	0.748129	0.333	0.105023	0.333	0.105023
0.0334	0.747499	0.334	0.105023	0.334	0.105023
0.0335	0.746871	0.335	0.105023	0.335	0.105023
0.0336	0.746243	0.336	0.105023	0.336	0.105023
0.0337	0.745616	0.337	0.105023	0.337	0.105023
0.0338	0.74499	0.338	0.105023	0.338	0.105023
0.0339	0.744364	0.339	0.105023	0.339	0.105023
0.034	0.743738	0.34	0.105023	0.34	0.105023
0.0341	0.743114	0.341	0.105023	0.341	0.105023
0.0342	0.74249	0.342	0.105023	0.342	0.105023
0.0343	0.741867	0.343	0.105023	0.343	0.105023
0.0344	0.741244	0.344	0.105023	0.344	0.105023
0.0345	0.740623	0.345	0.105023	0.345	0.105023
0.0346	0.740001	0.346	0.105023	0.346	0.105023
0.0347	0.739381	0.347	0.105023	0.347	0.105023
0.0348	0.738761	0.348	0.105023	0.348	0.105023
0.0349	0.738142	0.349	0.105023	0.349	0.105023
0.035	0.737523	0.35	0.105023	0.35	0.105023
0.0351	0.736905	0.351	0.105023	0.351	0.105023
0.0352	0.736288	0.352	0.105023	0.352	0.105023
0.0353	0.735671	0.353	0.105023	0.353	0.105023
0.0354	0.735055	0.354	0.105023	0.354	0.105023
0.0355	0.73444	0.355	0.105023	0.355	0.105023
0.0356	0.733825	0.356	0.105023	0.356	0.105023
0.0357	0.733211	0.357	0.105023	0.357	0.105023
0.0358	0.732597	0.358	0.105023	0.358	0.105023
0.0359	0.731985	0.359	0.105023	0.359	0.105023
0.036	0.731373	0.36	0.105023	0.36	0.105023
0.0361	0.730761	0.361	0.105023	0.361	0.105023
0.0362	0.73015	0.362	0.105023	0.362	0.105023
0.0363	0.72954	0.363	0.105023	0.363	0.105023
0.0364	0.72893	0.364	0.105023	0.364	0.105023
0.0365	0.728321	0.365	0.105023	0.365	0.105023
0.0366	0.727713	0.366	0.105023	0.366	0.105023
0.0367	0.727106	0.367	0.105023	0.367	0.105023
0.0368	0.726499	0.368	0.105023	0.368	0.105023
0.0369	0.725892	0.369	0.105023	0.369	0.105023
0.037	0.725286	0.37	0.105023	0.37	0.105023
0.0371	0.724681	0.371	0.105023	0.371	0.105023
0.0372	0.724077	0.372	0.105023	0.372	0.105023
0.0373	0.723473	0.373	0.105023	0.373	0.105023
0.0374	0.72287	0.374	0.105023	0.374	0.105023
0.0375	0.722267	0.375	0.105023	0.375	0.105023
0.0376	0.721665	0.376	0.105023	0.376	0.105023
0.0377	0.721064	0.377	0.105023	0.377	0.105023
0.0378	0.720463	0.378	0.105023	0.378	0.105023
0.0379	0.719863	0.379	0.105023	0.379	0.105023
0.038	0.719264	0.38	0.105023	0.38	0.105023
0.0381	0.718665	0.381	0.105023	0.381	0.105023
0.0382	0.718067	0.382	0.105023	0.382	0.105023
0.0383	0.71747	0.383	0.105023	0.383	0.105023
0.0384	0.716873	0.384	0.105023	0.384	0.105023
0.0385	0.716276	0.385	0.105023	0.385	0.105023
0.0386	0.715681	0.386	0.105023	0.386	0.105023
0.0387	0.715086	0.387	0.105023	0.387	0.105023
0.0388	0.714491	0.388	0.105023	0.388	0.105023
0.0389	0.713898	0.389	0.105023	0.389	0.105023
0.039	0.713304	0.39	0.105023	0.39	0.105023
0.0391	0.712712	0.391	0.105023	0.391	0.105023
0.0392	0.71212	0.392	0.105023	0.392	0.105023
0.0393	0.711529	0.393	0.105023	0.393	0.105023
0.0394	0.710938	0.394	0.105023	0.394	0.105023
0.0395	0.710348	0.395	0.105023	0.395	0.105023
0.0396	0.709758	0.396	0.105023	0.396	0.105023
0.0397	0.70917	0.397	0.105023	0.397	0.105023
0.0398	0.708581	0.398	0.105023	0.398	0.105023
0.0399	0.707994	0.399	0.105023	0.399	0.105023
0.04	0.707407	0.4	0.105023	0.4	0.105023
0.0401	0.706821	0.401	0.105023	0.401	0.105023
0.0402	0.706235	0.402	0.105023	0.402	0.105023
0.0403	0.70565	0.403	0.105023	0.403	0.105023
0.0404	0.705065	0.404	0.105023	0.404	0.105023
0.0405	0.704481	0.405	0.105023	0.405	0.105023
0.0406	0.703898	0.406	0.105023	0.406	0.105023
0.0407	0.703315	0.407	0.105023	0.407	0.105023
0.0408	0.702733	0.408	0.105023	0.408	0.105023
0.0409	0.702152	0.409	0.105023	0.409	0.105023
0.041	0.701571	0.41	0.105023	0.41	0.105023
0.0411	0.700991	0.411	0.105023	0.411	0.105023
0.0412	0.700411	0.412	0.105023	0.412	0.105023
0.0413	0.699832	0.413	0.105023	0.413	0.105023
0.0414	0.699253	0.414	0.105023	0.414	0.105023
0.0415	0.698676	0.415	0.105023	0.415	0.105023
0.0416	0.698098	0.416	0.105023	0.416	0.105023
0.0417	0.697522	0.417	0.105023	0.417	0.105023
0.0418	0.696946	0.418	0.105023	0.418	0.105023
0.0419	0.69637	0.419	0.105023	0.419	0.105023
0.042	0.695795	0.42	0.105023	0.42	0.105023
0.0421	0.695221	0.421	0.105023	0.421	0.105023
0.0422	0.694648	0.422	0.105023	0.422	0.105023
0.0423	0.694075	0.423	0.105023	0.423	0.105023
0.0424	0.693502	0.424	0.105023	0.424	0.105023
0.0425	0.69293	0.425	0.105023	0.425	0.105023
0.0426	0.692359	0.426	0.105023	0.426	0.105023
0.0427	0.691788	0.427	0.105023	0.427	0.105023
0.0428	0.691218	0.428	0.105023	0.428	0.105023
0.0429	0.690649	0.429	0.105023	0.429	0.105023
0.043	0.69008	0.43	0.105023	0.43	0.105023
0.0431	0.689512	0.431	0.105023	0.431	0.105023
0.0432	0.688944	0.432	0.105023	0.432	0.105023
0.0433	0.688377	0.433	0.105023	0.433	0.105023
0.0434	0.687811	0.434	0.105023	0.434	0.105023
0.0435	0.687245	0.435	0.105023	0.435	0.105023
0.0436	0.686679	0.436	0.105023	0.436	0.105023
0.0437	0.686115	0.437	0.105023	0.437	0.105023
0.0438	0.685551	0.438	0.105023	0.438	0.105023
0.0439	0.684987	0.439	0.105023	0.439	0.105023
0.044	0.684424	0.44	0.105023	0.44	0.105023
0.0441	0.683862	0.441	0.105023	0.441	0.105023
0.0442	0.6833	0.442	0.105023	0.442	0.105023
0.0443	0.682739	0.443	0.105023	0.443	0.105023
0.0444	0.682178	0.444	0.105023	0.444	0.105023
0.0445	0.681618	0.445	0.105023	0.445	0.105023
0.0446	0.681059	0.446	0.105023	0.446	0.105023
0.0447	0.6805	0.447	0.105023	0.447	0.105023
0.0448	0.679941	0.448	0.105023	0.448	0.105023
0.0449	0.679384	0.449	0.105023	0.449	0.105023
0.045	0.678827	0.45	0.105023	0.45	0.105023
0.0451	0.67827	0.451	0.105023	0.451	0.105023
0.0452	0.677714	0.452	0.105023	0.452	0.105023
0.0453	0.677159	0.453	0.105023	0.453	0.105023
0.0454	0.676604	0.454	0.105023	0.454	0.105023
0.0455	0.67605	0.455	0.105023	0.455	0.105023
0.0456	0.675496	0.456	0.105023	0.456	0.105023
0.0457	0.674943	0.457	0.105023	0.457	0.105023
0.0458	0.67439	0.458	0.105023	0.458	0.105023
0.0459	0.673838	0.459	0.105023	0.459	0.105023
0.046	0.673287	0.46	0.105023	0.46	0.105023
0.0461	0.672736	0.461	0.105023	0.461	0.105023
0.0462	0.672186	0.462	0.105023	0.462	0.105023
0.0463	0.671636	0.463	0.105023	0.463	0.105023
0.0464	0.671087	0.464	0.105023	0.464	0.105023
0.0465	0.670539	0.465	0.105023	0.465	0.105023
0.0466	0.669991	0.466	0.105023	0.466	0.105023
0.0467	0.669443	0.467	0.105023	0.467	0.105023
0.0468	0.668897	0.468	0.105023	0.468	0.105023
0.0469	0.66835	0.469	0.105023	0.469	0.105023
0.047	0.667805	0.47	0.105023	0.47	0.105023
0.0471	0.667259	0.471	0.105023	0.471	0.105023
0.0472	0.666715	0.472	0.105023	0.472	0.105023
0.0473	0.666171	0.473	0.105023	0.473	0.105023
0.0474	0.665628	0.474	0.105023	0.474	0.105023
0.0475	0.665085	0.475	0.105023	0.475	0.105023
0.0476	0.664542	0.476	0.105023	0.476	0.105023
0.0477	0.664001	0.477	0.105023	0.477	0.105023
0.0478	0.66346	0.478	0.105023	0.478	0.105023
0.0479	0.662919	0.479	0.105023	0.479	0.105023
0.048	0.662379	0.48	0.105023	0.48	0.105023
0.0481	0.661839	0.481	0.105023	0.481	0.105023
0.0482	0.6613	0.482	0.105023	0.482	0.105023
0.0483	0.660762	0.483	0.105023	0.483	0.105023
0.0484	0.660224	0.484	0.105023	0.484	0.105023
0.0485	0.659687	0.485	0.105023	0.485	0.105023
0.0486	0.65915	0.486	0.105023	0.486	0.105023
0.0487	0.658614	0.487	0.105023	0.487	0.105023
0.0488	0.658079	0.488	0.105023	0.488	0.105023
0.0489	0.657544	0.489	0.105023	0.489	0.105023
0.049	0.657009	0.49	0.105023	0.49	0.105023
0.0491	0.656475	0.491	0.105023	0.491	0.105023
0.0492	0.655942	0.492	0.105023	0.492	0.105023
0.0493	0.655409	0.493	0.105023	0.493	0.105023
0.0494	0.654877	0.494	0.105023	0.494	0.105023
0.0495	0.654345	0.495	0.105023	0.495	0.105023
0.0496	0.653814	0.496	0.105023	0.496	0.105023
0.0497	0.653283	0.497	0.105023	0.497	0.105023
0.0498	0.652753	0.498	0.105023	0.498	0.105023
0.0499	0.652223	0.499	0.105023	0.499	0.105023
0.05	0.651694	0.5	0.105023	0.5	0.105023
0.0501	0.651166	0.5	0.104023	0.5	0.104023
